Student_ID,Month,Year,Total_School_Days,Present,Absent,Late
S225,December,2025.0,10.0,9.0,0.0,1.0
S225,January,2026.0,20.0,14.0,5.0,1.0
S225,January,2026.0,10.0,7.0,0.0,3.0
S225,February,2026.0,20.0,14.0,6.0,0.0
S225,February,2026.0,10.0,6.0,0.0,4.0
S225,March,2026.0,20.0,14.0,1.0,5.0
S225,March,2026.0,10.0,7.0,2.0,1.0
S226,June,2023.0,20.0,14.0,2.0,4.0
S226,June,2023.0,10.0,6.0,2.0,2.0
S226,July,2023.0,20.0,19.0,0.0,1.0
S226,July,2023.0,10.0,10.0,0.0,0.0
S226,August,2023.0,20.0,14.0,5.0,1.0
S226,August,2023.0,10.0,8.0,0.0,2.0
S226,September,2023.0,20.0,19.0,0.0,1.0
S226,September,2023.0,10.0,7.0,0.0,3.0
S226,October,2023.0,20.0,18.0,0.0,2.0
S226,October,2023.0,10.0,7.0,3.0,0.0
S226,November,2023.0,20.0,15.0,1.0,4.0
S226,November,2023.0,10.0,6.0,0.0,4.0
S226,December,2023.0,20.0,15.0,4.0,1.0
S226,December,2023.0,10.0,8.0,2.0,0.0
S226,January,2024.0,20.0,19.0,0.0,1.0
S226,January,2024.0,10.0,7.0,1.0,2.0
S226,February,2024.0,20.0,15.0,4.0,1.0
S226,February,2024.0,10.0,6.0,2.0,2.0
S226,March,2024.0,20.0,15.0,5.0,0.0
S226,March,2024.0,10.0,8.0,1.0,1.0
S226,June,2024.0,20.0,14.0,6.0,0.0
S226,June,2024.0,10.0,6.0,2.0,2.0
S226,July,2024.0,20.0,16.0,0.0,4.0
S226,July,2024.0,10.0,6.0,1.0,3.0
S226,August,2024.0,20.0,18.0,1.0,1.0
S226,August,2024.0,10.0,8.0,2.0,0.0
S226,September,2024.0,20.0,16.0,0.0,4.0
S226,September,2024.0,10.0,6.0,2.0,2.0
S226,October,2024.0,20.0,15.0,3.0,2.0
S226,October,2024.0,10.0,8.0,1.0,1.0
S226,November,2024.0,20.0,17.0,1.0,2.0
S226,November,2024.0,10.0,10.0,0.0,0.0
S226,December,2024.0,20.0,13.0,3.0,4.0
S226,December,2024.0,10.0,6.0,2.0,2.0
S226,January,2025.0,20.0,15.0,3.0,2.0
S226,January,2025.0,10.0,8.0,2.0,0.0
S226,February,2025.0,20.0,18.0,1.0,1.0
S226,February,2025.0,10.0,10.0,0.0,0.0
S226,March,2025.0,20.0,16.0,1.0,3.0
S226,March,2025.0,10.0,8.0,2.0,0.0
S226,June,2025.0,20.0,18.0,2.0,0.0
S226,June,2025.0,10.0,8.0,2.0,0.0
S226,July,2025.0,20.0,15.0,1.0,4.0
S226,July,2025.0,10.0,9.0,0.0,1.0
S226,August,2025.0,20.0,17.0,1.0,2.0
S226,August,2025.0,10.0,7.0,2.0,1.0
S226,September,2025.0,20.0,17.0,0.0,3.0
S226,September,2025.0,10.0,8.0,2.0,0.0
S226,October,2025.0,20.0,17.0,3.0,0.0
S226,October,2025.0,10.0,10.0,0.0,0.0
S226,November,2025.0,20.0,16.0,2.0,2.0
S226,November,2025.0,10.0,8.0,1.0,1.0
S226,December,2025.0,20.0,16.0,1.0,3.0
S226,December,2025.0,10.0,6.0,3.0,1.0
S226,January,2026.0,20.0,17.0,2.0,1.0
S226,January,2026.0,10.0,9.0,1.0,0.0
S226,February,2026.0,20.0,15.0,3.0,2.0
S226,February,2026.0,10.0,7.0,3.0,0.0
S226,March,2026.0,20.0,16.0,2.0,2.0
S226,March,2026.0,10.0,7.0,1.0,2.0
S227,June,2023.0,20.0,19.0,1.0,0.0
S227,June,2023.0,10.0,9.0,1.0,0.0
S227,July,2023.0,20.0,18.0,2.0,0.0
S227,July,2023.0,10.0,8.0,2.0,0.0
S227,August,2023.0,20.0,14.0,0.0,6.0
S227,August,2023.0,10.0,8.0,2.0,0.0
S227,September,2023.0,20.0,14.0,4.0,2.0
S227,September,2023.0,10.0,9.0,1.0,0.0
S227,October,2023.0,20.0,14.0,6.0,0.0
S227,October,2023.0,10.0,6.0,0.0,4.0
S227,November,2023.0,20.0,17.0,0.0,3.0
S227,November,2023.0,10.0,6.0,1.0,3.0
S227,December,2023.0,20.0,15.0,0.0,5.0
S227,December,2023.0,10.0,9.0,0.0,1.0
S227,January,2024.0,20.0,17.0,2.0,1.0
S227,January,2024.0,10.0,9.0,0.0,1.0
S227,February,2024.0,20.0,17.0,3.0,0.0
S227,February,2024.0,10.0,9.0,1.0,0.0
S227,March,2024.0,20.0,14.0,4.0,2.0
S227,March,2024.0,10.0,9.0,0.0,1.0
S227,June,2024.0,20.0,18.0,1.0,1.0
S227,June,2024.0,10.0,7.0,0.0,3.0
S227,July,2024.0,20.0,16.0,1.0,3.0
S227,July,2024.0,10.0,7.0,3.0,0.0
S227,August,2024.0,20.0,7.0,9.0,4.0
S227,August,2024.0,10.0,3.0,5.0,2.0
S227,September,2024.0,20.0,15.0,4.0,1.0
S227,September,2024.0,10.0,8.0,1.0,1.0
S227,October,2024.0,20.0,16.0,2.0,2.0
S227,October,2024.0,10.0,7.0,2.0,1.0
S227,November,2024.0,20.0,17.0,3.0,0.0
S227,November,2024.0,10.0,8.0,2.0,0.0
S227,December,2024.0,20.0,17.0,2.0,1.0
S227,December,2024.0,10.0,6.0,3.0,1.0
S227,January,2025.0,20.0,16.0,1.0,3.0
S227,January,2025.0,10.0,7.0,1.0,2.0
S227,February,2025.0,20.0,15.0,3.0,2.0
S227,February,2025.0,10.0,7.0,2.0,1.0
S227,March,2025.0,20.0,14.0,4.0,2.0
S227,March,2025.0,10.0,10.0,0.0,0.0
S227,June,2025.0,20.0,14.0,3.0,3.0
S227,June,2025.0,10.0,6.0,3.0,1.0
S227,July,2025.0,20.0,15.0,2.0,3.0
S227,July,2025.0,10.0,8.0,1.0,1.0
S227,August,2025.0,20.0,11.0,5.0,4.0
S227,August,2025.0,10.0,9.0,1.0,0.0
S227,September,2025.0,20.0,18.0,2.0,0.0
S227,September,2025.0,10.0,8.0,2.0,0.0
S227,October,2025.0,20.0,16.0,2.0,2.0
S227,October,2025.0,10.0,6.0,3.0,1.0
S227,November,2025.0,20.0,17.0,0.0,3.0
S227,November,2025.0,10.0,7.0,1.0,2.0
S227,December,2025.0,20.0,18.0,2.0,0.0
S227,December,2025.0,10.0,8.0,2.0,0.0
S227,January,2026.0,20.0,15.0,3.0,2.0
S227,January,2026.0,10.0,6.0,1.0,3.0
S227,February,2026.0,20.0,16.0,2.0,2.0
S227,February,2026.0,10.0,9.0,1.0,0.0
S227,March,2026.0,20.0,17.0,0.0,3.0
S227,March,2026.0,10.0,7.0,2.0,1.0
S228,June,2023.0,20.0,16.0,2.0,2.0
S228,June,2023.0,10.0,7.0,2.0,1.0
S228,July,2023.0,20.0,12.0,6.0,2.0
S228,July,2023.0,10.0,7.0,3.0,0.0
S228,August,2023.0,20.0,18.0,2.0,0.0
S228,August,2023.0,10.0,8.0,1.0,1.0
S228,September,2023.0,20.0,16.0,0.0,4.0
S228,September,2023.0,10.0,6.0,4.0,0.0
S228,October,2023.0,20.0,14.0,6.0,0.0
S228,October,2023.0,10.0,6.0,1.0,3.0
S228,November,2023.0,20.0,17.0,0.0,3.0
S228,November,2023.0,10.0,8.0,0.0,2.0
S228,December,2023.0,20.0,14.0,6.0,0.0
S228,December,2023.0,10.0,7.0,1.0,2.0
S228,January,2024.0,20.0,19.0,1.0,0.0
S228,January,2024.0,10.0,9.0,1.0,0.0
S228,February,2024.0,20.0,18.0,0.0,2.0
S228,February,2024.0,10.0,9.0,0.0,1.0
S228,March,2024.0,20.0,15.0,3.0,2.0
S228,March,2024.0,10.0,8.0,2.0,0.0
S228,June,2024.0,20.0,16.0,4.0,0.0
S228,June,2024.0,10.0,9.0,0.0,1.0
S228,July,2024.0,20.0,15.0,4.0,1.0
S228,July,2024.0,10.0,7.0,3.0,0.0
S228,August,2024.0,20.0,18.0,1.0,1.0
S228,August,2024.0,10.0,8.0,2.0,0.0
S228,September,2024.0,20.0,18.0,1.0,1.0
S228,September,2024.0,10.0,8.0,1.0,1.0
S228,October,2024.0,20.0,15.0,1.0,4.0
S228,October,2024.0,10.0,8.0,2.0,0.0
S228,November,2024.0,20.0,15.0,2.0,3.0
S228,November,2024.0,10.0,10.0,0.0,0.0
S228,December,2024.0,20.0,14.0,3.0,3.0
S228,December,2024.0,10.0,5.0,3.0,2.0
S228,January,2025.0,20.0,17.0,0.0,3.0
S228,January,2025.0,10.0,8.0,2.0,0.0
S228,February,2025.0,20.0,17.0,3.0,0.0
S228,February,2025.0,10.0,10.0,0.0,0.0
S228,March,2025.0,20.0,18.0,1.0,1.0
S228,March,2025.0,10.0,9.0,1.0,0.0
S228,June,2025.0,20.0,17.0,1.0,2.0
S228,June,2025.0,10.0,9.0,0.0,1.0
S228,July,2025.0,20.0,18.0,0.0,2.0
S228,July,2025.0,10.0,9.0,0.0,1.0
S228,August,2025.0,20.0,17.0,0.0,3.0
S228,August,2025.0,10.0,9.0,0.0,1.0
S228,September,2025.0,20.0,17.0,1.0,2.0
S228,September,2025.0,10.0,9.0,0.0,1.0
S228,October,2025.0,20.0,17.0,0.0,3.0
S228,October,2025.0,10.0,10.0,0.0,0.0
S228,November,2025.0,20.0,16.0,0.0,4.0
S228,November,2025.0,10.0,7.0,1.0,2.0
S228,December,2025.0,20.0,14.0,2.0,4.0
S228,December,2025.0,10.0,6.0,4.0,0.0
S228,January,2026.0,20.0,17.0,3.0,0.0
S228,January,2026.0,10.0,8.0,1.0,1.0
S228,February,2026.0,20.0,14.0,4.0,2.0
S228,February,2026.0,10.0,8.0,0.0,2.0
S228,March,2026.0,20.0,15.0,2.0,3.0
S228,March,2026.0,10.0,6.0,0.0,4.0
S229,June,2023.0,20.0,20.0,0.0,0.0
S229,June,2023.0,10.0,8.0,2.0,0.0
S229,July,2023.0,20.0,14.0,2.0,4.0
S229,July,2023.0,10.0,8.0,0.0,2.0
S229,August,2023.0,20.0,17.0,1.0,2.0
S229,August,2023.0,10.0,8.0,2.0,0.0
S229,September,2023.0,20.0,14.0,2.0,4.0
S229,September,2023.0,10.0,8.0,1.0,1.0
S229,October,2023.0,20.0,15.0,0.0,5.0
S229,October,2023.0,10.0,8.0,0.0,2.0
S229,November,2023.0,20.0,19.0,1.0,0.0
S229,November,2023.0,10.0,8.0,2.0,0.0
S229,December,2023.0,20.0,18.0,2.0,0.0
S229,December,2023.0,10.0,9.0,0.0,1.0
S229,January,2024.0,20.0,18.0,0.0,2.0
S229,January,2024.0,10.0,9.0,0.0,1.0
S229,February,2024.0,20.0,14.0,1.0,5.0
S229,February,2024.0,10.0,8.0,1.0,1.0
S229,March,2024.0,20.0,19.0,1.0,0.0
S229,March,2024.0,10.0,7.0,2.0,1.0
S229,June,2024.0,20.0,18.0,0.0,2.0
S229,June,2024.0,10.0,8.0,2.0,0.0
S229,July,2024.0,20.0,15.0,1.0,4.0
S229,July,2024.0,10.0,6.0,0.0,4.0
S229,August,2024.0,20.0,17.0,1.0,2.0
S229,August,2024.0,10.0,8.0,2.0,0.0
S229,September,2024.0,20.0,20.0,0.0,0.0
S229,September,2024.0,10.0,9.0,1.0,0.0
S229,October,2024.0,20.0,14.0,4.0,2.0
S229,October,2024.0,10.0,10.0,0.0,0.0
S229,November,2024.0,20.0,14.0,4.0,2.0
S229,November,2024.0,10.0,6.0,4.0,0.0
S229,December,2024.0,20.0,15.0,3.0,2.0
S229,December,2024.0,10.0,9.0,0.0,1.0
S229,January,2025.0,20.0,17.0,2.0,1.0
S229,January,2025.0,10.0,6.0,3.0,1.0
S229,February,2025.0,20.0,16.0,3.0,1.0
S229,February,2025.0,10.0,9.0,0.0,1.0
S229,March,2025.0,20.0,13.0,4.0,3.0
S229,March,2025.0,10.0,6.0,2.0,2.0
S229,June,2025.0,20.0,15.0,2.0,3.0
S229,June,2025.0,10.0,8.0,2.0,0.0
S229,July,2025.0,20.0,16.0,3.0,1.0
S229,July,2025.0,10.0,9.0,1.0,0.0
S229,August,2025.0,20.0,18.0,1.0,1.0
S229,August,2025.0,10.0,7.0,2.0,1.0
S229,September,2025.0,20.0,12.0,5.0,3.0
S229,September,2025.0,10.0,7.0,2.0,1.0
S229,October,2025.0,20.0,17.0,2.0,1.0
S229,October,2025.0,10.0,9.0,0.0,1.0
S229,November,2025.0,20.0,18.0,1.0,1.0
S229,November,2025.0,10.0,7.0,2.0,1.0
S229,December,2025.0,20.0,19.0,0.0,1.0
S229,December,2025.0,10.0,7.0,3.0,0.0
S229,January,2026.0,20.0,16.0,1.0,3.0
S229,January,2026.0,10.0,6.0,4.0,0.0
S229,February,2026.0,20.0,15.0,1.0,4.0
S229,February,2026.0,10.0,6.0,4.0,0.0
S229,March,2026.0,20.0,18.0,2.0,0.0
S229,March,2026.0,10.0,7.0,1.0,2.0
S230,June,2023.0,20.0,16.0,2.0,2.0
S230,June,2023.0,10.0,8.0,1.0,1.0
S230,July,2023.0,20.0,15.0,4.0,1.0
S230,July,2023.0,10.0,9.0,1.0,0.0
S230,August,2023.0,20.0,18.0,2.0,0.0
S230,August,2023.0,10.0,7.0,3.0,0.0
S230,September,2023.0,20.0,15.0,0.0,5.0
S230,September,2023.0,10.0,8.0,2.0,0.0
S230,October,2023.0,20.0,15.0,3.0,2.0
S230,October,2023.0,10.0,9.0,1.0,0.0
S230,November,2023.0,20.0,19.0,0.0,1.0
S230,November,2023.0,10.0,7.0,1.0,2.0
S230,December,2023.0,20.0,17.0,0.0,3.0
S230,December,2023.0,10.0,6.0,0.0,4.0
S230,January,2024.0,20.0,19.0,1.0,0.0
S230,January,2024.0,10.0,9.0,1.0,0.0
S230,February,2024.0,20.0,18.0,0.0,2.0
S230,February,2024.0,10.0,7.0,0.0,3.0
S230,March,2024.0,20.0,16.0,2.0,2.0
S230,March,2024.0,10.0,9.0,0.0,1.0
S230,June,2024.0,20.0,14.0,4.0,2.0
S230,June,2024.0,10.0,7.0,2.0,1.0
S230,July,2024.0,20.0,18.0,1.0,1.0
S230,July,2024.0,10.0,6.0,4.0,0.0
S230,August,2024.0,20.0,14.0,5.0,1.0
S230,August,2024.0,10.0,7.0,3.0,0.0
S230,September,2024.0,20.0,15.0,3.0,2.0
S230,September,2024.0,10.0,9.0,0.0,1.0
S230,October,2024.0,20.0,15.0,2.0,3.0
S230,October,2024.0,10.0,7.0,2.0,1.0
S230,November,2024.0,20.0,13.0,4.0,3.0
S230,November,2024.0,10.0,8.0,2.0,0.0
S230,December,2024.0,20.0,11.0,6.0,3.0
S230,December,2024.0,10.0,5.0,3.0,2.0
S230,January,2025.0,20.0,18.0,1.0,1.0
S230,January,2025.0,10.0,9.0,0.0,1.0
S230,February,2025.0,20.0,16.0,1.0,3.0
S230,February,2025.0,10.0,6.0,2.0,2.0
S230,March,2025.0,20.0,18.0,2.0,0.0
S230,March,2025.0,10.0,10.0,0.0,0.0
S230,June,2025.0,20.0,13.0,3.0,4.0
S230,June,2025.0,10.0,9.0,0.0,1.0
S230,July,2025.0,20.0,13.0,4.0,3.0
S230,July,2025.0,10.0,7.0,3.0,0.0
S230,August,2025.0,20.0,13.0,3.0,4.0
S230,August,2025.0,10.0,9.0,0.0,1.0
S230,September,2025.0,20.0,15.0,3.0,2.0
S230,September,2025.0,10.0,9.0,1.0,0.0
S230,October,2025.0,20.0,13.0,3.0,4.0
S230,October,2025.0,10.0,7.0,1.0,2.0
S230,November,2025.0,20.0,17.0,0.0,3.0
S230,November,2025.0,10.0,2.0,6.0,2.0
S230,December,2025.0,20.0,14.0,3.0,3.0
S230,December,2025.0,10.0,7.0,3.0,0.0
S230,January,2026.0,20.0,16.0,1.0,3.0
S230,January,2026.0,10.0,6.0,2.0,2.0
S230,February,2026.0,20.0,18.0,0.0,2.0
S230,February,2026.0,10.0,9.0,0.0,1.0
S230,March,2026.0,20.0,19.0,1.0,0.0
S230,March,2026.0,10.0,6.0,2.0,2.0
S231,June,2023.0,20.0,17.0,1.0,2.0
S231,June,2023.0,10.0,10.0,0.0,0.0
S231,July,2023.0,20.0,16.0,2.0,2.0
S231,July,2023.0,10.0,7.0,3.0,0.0
S231,August,2023.0,20.0,16.0,0.0,4.0
S231,August,2023.0,10.0,6.0,3.0,1.0
S231,September,2023.0,20.0,14.0,3.0,3.0
S231,September,2023.0,10.0,8.0,0.0,2.0
S231,October,2023.0,20.0,19.0,1.0,0.0
S231,October,2023.0,10.0,9.0,1.0,0.0
S231,November,2023.0,20.0,19.0,1.0,0.0
S231,November,2023.0,10.0,7.0,2.0,1.0
S231,December,2023.0,20.0,15.0,0.0,5.0
S231,December,2023.0,10.0,6.0,1.0,3.0
S231,January,2024.0,20.0,17.0,2.0,1.0
S231,January,2024.0,10.0,7.0,3.0,0.0
S231,February,2024.0,20.0,17.0,1.0,2.0
S231,February,2024.0,10.0,8.0,2.0,0.0
S231,March,2024.0,20.0,18.0,0.0,2.0
S231,March,2024.0,10.0,8.0,2.0,0.0
S231,June,2024.0,20.0,19.0,1.0,0.0
S231,June,2024.0,10.0,6.0,3.0,1.0
S231,July,2024.0,20.0,16.0,2.0,2.0
S231,July,2024.0,10.0,8.0,0.0,2.0
S231,August,2024.0,20.0,17.0,1.0,2.0
S231,August,2024.0,10.0,9.0,1.0,0.0
S231,September,2024.0,20.0,17.0,2.0,1.0
S231,September,2024.0,10.0,8.0,2.0,0.0
S231,October,2024.0,20.0,19.0,1.0,0.0
S231,October,2024.0,10.0,8.0,2.0,0.0
S231,November,2024.0,20.0,16.0,2.0,2.0
S231,November,2024.0,10.0,7.0,2.0,1.0
S231,December,2024.0,20.0,12.0,6.0,2.0
S231,December,2024.0,10.0,5.0,4.0,1.0
S231,January,2025.0,20.0,18.0,0.0,2.0
S231,January,2025.0,10.0,9.0,1.0,0.0
S231,February,2025.0,20.0,15.0,1.0,4.0
S231,February,2025.0,10.0,9.0,1.0,0.0
S231,March,2025.0,20.0,14.0,2.0,4.0
S231,March,2025.0,10.0,8.0,0.0,2.0
S231,June,2025.0,20.0,17.0,2.0,1.0
S231,June,2025.0,10.0,9.0,1.0,0.0
S231,July,2025.0,20.0,13.0,4.0,3.0
S231,July,2025.0,10.0,8.0,2.0,0.0
S231,August,2025.0,20.0,13.0,3.0,4.0
S231,August,2025.0,10.0,9.0,0.0,1.0
S231,September,2025.0,20.0,16.0,4.0,0.0
S231,September,2025.0,10.0,6.0,4.0,0.0
S231,October,2025.0,20.0,16.0,3.0,1.0
S231,October,2025.0,10.0,8.0,1.0,1.0
S231,November,2025.0,20.0,17.0,2.0,1.0
S231,November,2025.0,10.0,9.0,0.0,1.0
S231,December,2025.0,20.0,14.0,1.0,5.0
S231,December,2025.0,10.0,9.0,1.0,0.0
S231,January,2026.0,20.0,18.0,1.0,1.0
S231,January,2026.0,10.0,6.0,3.0,1.0
S231,February,2026.0,20.0,18.0,2.0,0.0
S231,February,2026.0,10.0,9.0,0.0,1.0
S231,March,2026.0,20.0,15.0,2.0,3.0
S231,March,2026.0,10.0,7.0,3.0,0.0
S232,June,2023.0,20.0,18.0,2.0,0.0
S232,June,2023.0,10.0,8.0,2.0,0.0
S232,July,2023.0,20.0,18.0,2.0,0.0
S232,July,2023.0,10.0,10.0,0.0,0.0
S232,August,2023.0,20.0,14.0,2.0,4.0
S232,August,2023.0,10.0,7.0,0.0,3.0
S232,September,2023.0,20.0,14.0,4.0,2.0
S232,September,2023.0,10.0,7.0,1.0,2.0
S232,October,2023.0,20.0,18.0,1.0,1.0
S232,October,2023.0,10.0,7.0,3.0,0.0
S232,November,2023.0,20.0,18.0,0.0,2.0
S232,November,2023.0,10.0,8.0,2.0,0.0
S232,December,2023.0,20.0,16.0,2.0,2.0
S232,December,2023.0,10.0,7.0,1.0,2.0
S232,January,2024.0,20.0,14.0,5.0,1.0
S232,January,2024.0,10.0,7.0,1.0,2.0
S232,February,2024.0,20.0,18.0,0.0,2.0
S232,February,2024.0,10.0,8.0,1.0,1.0
S232,March,2024.0,20.0,14.0,2.0,4.0
S232,March,2024.0,10.0,9.0,0.0,1.0
S232,June,2024.0,20.0,17.0,1.0,2.0
S232,June,2024.0,10.0,7.0,3.0,0.0
S232,July,2024.0,20.0,16.0,1.0,3.0
S232,July,2024.0,10.0,9.0,1.0,0.0
S232,August,2024.0,20.0,16.0,4.0,0.0
S232,August,2024.0,10.0,6.0,4.0,0.0
S232,September,2024.0,20.0,18.0,1.0,1.0
S232,September,2024.0,10.0,8.0,2.0,0.0
S232,October,2024.0,20.0,16.0,2.0,2.0
S232,October,2024.0,10.0,9.0,1.0,0.0
S232,November,2024.0,20.0,13.0,3.0,4.0
S232,November,2024.0,10.0,6.0,3.0,1.0
S232,December,2024.0,20.0,14.0,5.0,1.0
S232,December,2024.0,10.0,6.0,4.0,0.0
S232,January,2025.0,20.0,16.0,3.0,1.0
S232,January,2025.0,10.0,10.0,0.0,0.0
S232,February,2025.0,20.0,15.0,1.0,4.0
S232,February,2025.0,10.0,8.0,0.0,2.0
S232,March,2025.0,20.0,19.0,1.0,0.0
S232,March,2025.0,10.0,9.0,1.0,0.0
S232,June,2025.0,20.0,14.0,2.0,4.0
S232,June,2025.0,10.0,8.0,1.0,1.0
S232,July,2025.0,20.0,16.0,2.0,2.0
S232,July,2025.0,10.0,7.0,2.0,1.0
S232,August,2025.0,20.0,11.0,5.0,4.0
S232,August,2025.0,10.0,5.0,3.0,2.0
S232,September,2025.0,20.0,12.0,4.0,4.0
S232,September,2025.0,10.0,6.0,4.0,0.0
S232,October,2025.0,20.0,17.0,0.0,3.0
S232,October,2025.0,10.0,8.0,0.0,2.0
S232,November,2025.0,20.0,19.0,0.0,1.0
S232,November,2025.0,10.0,7.0,1.0,2.0
S232,December,2025.0,20.0,19.0,0.0,1.0
S232,December,2025.0,10.0,8.0,1.0,1.0
S232,January,2026.0,20.0,16.0,2.0,2.0
S232,January,2026.0,10.0,8.0,0.0,2.0
S232,February,2026.0,20.0,15.0,3.0,2.0
S232,February,2026.0,10.0,6.0,1.0,3.0
S232,March,2026.0,20.0,18.0,2.0,0.0
S232,March,2026.0,10.0,6.0,2.0,2.0
S233,June,2023.0,20.0,14.0,4.0,2.0
S233,June,2023.0,10.0,8.0,2.0,0.0
S233,July,2023.0,20.0,19.0,0.0,1.0
S233,July,2023.0,10.0,9.0,1.0,0.0
S233,August,2023.0,20.0,14.0,3.0,3.0
S233,August,2023.0,10.0,6.0,0.0,4.0
S233,September,2023.0,20.0,16.0,0.0,4.0
S233,September,2023.0,10.0,6.0,1.0,3.0
S233,October,2023.0,20.0,14.0,4.0,2.0
S233,October,2023.0,10.0,9.0,0.0,1.0
S233,November,2023.0,20.0,17.0,2.0,1.0
S233,November,2023.0,10.0,8.0,1.0,1.0
S233,December,2023.0,20.0,18.0,0.0,2.0
S233,December,2023.0,10.0,6.0,3.0,1.0
S233,January,2024.0,20.0,19.0,1.0,0.0
S233,January,2024.0,10.0,8.0,0.0,2.0
S233,February,2024.0,20.0,19.0,0.0,1.0
S233,February,2024.0,10.0,9.0,0.0,1.0
S233,March,2024.0,20.0,17.0,3.0,0.0
S233,March,2024.0,10.0,7.0,1.0,2.0
S233,June,2024.0,20.0,14.0,4.0,2.0
S233,June,2024.0,10.0,9.0,1.0,0.0
S233,July,2024.0,20.0,19.0,0.0,1.0
S233,July,2024.0,10.0,6.0,0.0,4.0
S233,August,2024.0,20.0,14.0,2.0,4.0
S233,August,2024.0,10.0,5.0,3.0,2.0
S233,September,2024.0,20.0,13.0,4.0,3.0
S233,September,2024.0,10.0,5.0,3.0,2.0
S233,October,2024.0,20.0,16.0,3.0,1.0
S233,October,2024.0,10.0,10.0,0.0,0.0
S233,November,2024.0,20.0,17.0,3.0,0.0
S233,November,2024.0,10.0,7.0,3.0,0.0
S233,December,2024.0,20.0,14.0,3.0,3.0
S233,December,2024.0,10.0,7.0,3.0,0.0
S233,January,2025.0,20.0,19.0,0.0,1.0
S233,January,2025.0,10.0,9.0,0.0,1.0
S233,February,2025.0,20.0,16.0,4.0,0.0
S233,February,2025.0,10.0,10.0,0.0,0.0
S233,March,2025.0,20.0,17.0,1.0,2.0
S233,March,2025.0,10.0,9.0,1.0,0.0
S233,June,2025.0,20.0,12.0,5.0,3.0
S233,June,2025.0,10.0,7.0,3.0,0.0
S233,July,2025.0,20.0,18.0,1.0,1.0
S233,July,2025.0,10.0,8.0,1.0,1.0
S233,August,2025.0,20.0,14.0,2.0,4.0
S233,August,2025.0,10.0,9.0,1.0,0.0
S233,September,2025.0,20.0,18.0,0.0,2.0
S233,September,2025.0,10.0,8.0,1.0,1.0
S233,October,2025.0,20.0,18.0,1.0,1.0
S233,October,2025.0,10.0,9.0,0.0,1.0
S233,November,2025.0,20.0,15.0,3.0,2.0
S233,November,2025.0,10.0,8.0,0.0,2.0
S233,December,2025.0,20.0,18.0,2.0,0.0
S233,December,2025.0,10.0,6.0,3.0,1.0
S233,January,2026.0,20.0,16.0,0.0,4.0
S233,January,2026.0,10.0,9.0,1.0,0.0
S233,February,2026.0,20.0,14.0,0.0,6.0
S233,February,2026.0,10.0,9.0,1.0,0.0
S233,March,2026.0,20.0,14.0,5.0,1.0
S233,March,2026.0,10.0,8.0,2.0,0.0
S234,June,2023.0,20.0,13.0,4.0,3.0
S234,June,2023.0,10.0,8.0,2.0,0.0
S234,July,2023.0,20.0,15.0,2.0,3.0
S234,July,2023.0,10.0,10.0,0.0,0.0
S234,August,2023.0,20.0,17.0,1.0,2.0
S234,August,2023.0,10.0,9.0,0.0,1.0
S234,September,2023.0,20.0,19.0,0.0,1.0
S234,September,2023.0,10.0,7.0,1.0,2.0
S234,October,2023.0,20.0,14.0,1.0,5.0
S234,October,2023.0,10.0,7.0,0.0,3.0
S234,November,2023.0,20.0,19.0,1.0,0.0
S234,November,2023.0,10.0,8.0,2.0,0.0
S234,December,2023.0,20.0,15.0,5.0,0.0
S234,December,2023.0,10.0,7.0,0.0,3.0
S234,January,2024.0,20.0,18.0,1.0,1.0
S234,January,2024.0,10.0,9.0,1.0,0.0
S234,February,2024.0,20.0,14.0,3.0,3.0
S234,February,2024.0,10.0,8.0,2.0,0.0
S234,March,2024.0,20.0,17.0,3.0,0.0
S234,March,2024.0,10.0,9.0,1.0,0.0
S234,June,2024.0,20.0,17.0,0.0,3.0
S234,June,2024.0,10.0,7.0,1.0,2.0
S234,July,2024.0,20.0,18.0,2.0,0.0
S234,July,2024.0,10.0,9.0,0.0,1.0
S234,August,2024.0,20.0,14.0,3.0,3.0
S234,August,2024.0,10.0,10.0,0.0,0.0
S234,September,2024.0,20.0,13.0,6.0,1.0
S234,September,2024.0,10.0,6.0,3.0,1.0
S234,October,2024.0,20.0,18.0,2.0,0.0
S234,October,2024.0,10.0,10.0,0.0,0.0
S234,November,2024.0,20.0,16.0,4.0,0.0
S234,November,2024.0,10.0,6.0,4.0,0.0
S234,December,2024.0,20.0,12.0,5.0,3.0
S234,December,2024.0,10.0,6.0,2.0,2.0
S234,January,2025.0,20.0,16.0,1.0,3.0
S234,January,2025.0,10.0,8.0,2.0,0.0
S234,February,2025.0,20.0,14.0,3.0,3.0
S234,February,2025.0,10.0,8.0,0.0,2.0
S234,March,2025.0,20.0,12.0,5.0,3.0
S234,March,2025.0,10.0,5.0,4.0,1.0
S234,June,2025.0,20.0,18.0,2.0,0.0
S234,June,2025.0,10.0,10.0,0.0,0.0
S234,July,2025.0,20.0,14.0,3.0,3.0
S234,July,2025.0,10.0,7.0,2.0,1.0
S234,August,2025.0,20.0,20.0,0.0,0.0
S234,August,2025.0,10.0,10.0,0.0,0.0
S234,September,2025.0,20.0,16.0,3.0,1.0
S234,September,2025.0,10.0,7.0,3.0,0.0
S234,October,2025.0,20.0,14.0,6.0,0.0
S234,October,2025.0,10.0,7.0,3.0,0.0
